"","Date","County_Name","County_Vax_Total","Dose_1","Dose_2","Unk_Dose","Partial_Vax","Fully_Vax","White_Total","White_Full_Pct","Black_Total","Black_Full_Pct","Native_American_Total","Asian_Total","Asian_Full_Pct","Pacific_Islander_Total","Unk_Race_Total","Other_Race_Total","Hispanic_Total","Hispanic_Partial_Vax","Hispanic_Full_Vax","Population","County_Pct_Dose_1","County_Pct_Dose_2","White_Partial_Pct","Black_Partial_Pct","Asian_Partial_Pct","Non_Hispanic_Partial_Pct","Non_Hispanic_Full_Pct","Full_Pct","V1"
"2:4423","2021-07-13","Sevier",8741,4809,3932,0,546,4263,5590,22.1,354,28.7,48,39,4.5,34,1268,1408,2050,4,22.7,13767,34.9,28.6,2.4,3.9,0.8,0,18.9,"31.0%","2:4346"
"2:4424","2021-07-13","Garland",67307,37413,29888,6,6818,30595,57068,33.9,3611,21.7,152,625,8.6,51,2752,3048,2803,12,26.9,86444,43.3,34.6,6.9,5.1,1.9,8,33.9,"35.4%","2:4347"
"2:4425","2021-07-13","Saline",80591,44330,36233,28,6000,38330,63808,32.7,6722,37.4,170,1112,11.3,92,5303,3384,3035,7,31.2,104254,42.5,34.8,4.4,7.1,1.5,6,35.6,"36.8%","2:4348"
"2:4426","2021-07-13","Franklin",11423,6219,5204,0,596,5623,10355,35.1,59,13.8,40,129,8,2,644,194,182,2,19.7,15200,40.9,34.2,3.5,2.6,1.3,6,29.6,"37.0%","2:4349"
"2:4427","2021-07-13","Scott",4799,2839,1960,0,418,2421,4113,25.4,24,10.8,24,88,6.6,3,388,159,210,4,17.9,8746,32.5,22.4,4,6.5,0.9,4,18.3,"27.7%","2:4350"
"2:4428","2021-07-13","Logan",12712,6999,5706,7,875,6124,11353,31.3,153,21.2,53,187,11.3,2,715,249,362,3,35.2,18547,37.7,30.8,4.1,3.5,1.8,2,20.9,"33.0%","2:4351"
"2:4429","2021-07-13","Yell",12347,7033,5314,0,815,6218,10058,29.2,174,20.7,63,139,16.6,4,798,1111,1674,5,26.1,18012,39,29.5,3.4,2.2,0,7,24.3,"34.5%","2:4352"
"2:4430","2021-07-13","Montgomery",4324,2530,1794,0,222,2308,3830,26.8,12,5.4,4,17,1.7,1,332,128,70,2,9.8,7929,31.9,22.6,2.3,3.3,1.7,1,8.2,"29.1%","2:4353"
"2:4431","2021-07-13","Pike",4832,2678,2151,3,442,2236,4152,22.3,158,19,7,22,4.1,0,295,198,226,6,18.8,9246,29,23.3,3.9,7.8,0,4,13.2,"24.2%","2:4354"
"2:4432","2021-07-13","Hempstead",8377,4865,3495,17,966,3899,4632,17.7,2323,20,42,58,16.9,7,665,650,837,6,19.2,17816,27.3,19.6,4.2,4.6,2.3,7,22.2,"21.9%","2:4355"
"2:4433","2021-07-13","Drew",11908,6577,5322,9,898,5679,7661,33.2,3091,34.1,20,92,13,20,522,502,384,7,35.5,15607,42.1,34.1,4.8,5.2,0,4,48.7,"36.4%","2:4356"
"2:4434","2021-07-13","Bradley",7864,4631,3230,3,583,4048,4829,38.1,2082,43.3,12,36,3.4,8,284,613,705,6,29,9068,51.1,35.6,5,6.5,2,26,27.8,"44.6%","2:4357"
"2:4435","2021-07-13","Calhoun",2452,1325,1127,0,172,1153,1742,23.6,482,22.7,0,6,0,0,192,30,24,0,7.3,4546,29.1,24.8,2.9,3.5,0,0,23.1,"25.4%","2:4358"
"2:4436","2021-07-13","Ouachita",16193,8843,7344,6,1077,7766,8956,36.7,6008,35.7,15,81,6.9,14,828,291,264,6,28.8,20023,44.2,36.7,4.4,5.2,1,2,43.9,"38.8%","2:4359"
"2:4437","2021-07-13","Nevada",3823,2279,1432,112,542,1737,2417,22.6,1051,21.7,8,34,12.1,0,246,67,94,3,17.7,7050,32.3,20.3,6.6,7.4,6.1,22,37.8,"24.6%","2:4360"
"2:4438","2021-07-13","Clark",15318,8306,7012,0,1012,7294,11003,36.4,3331,33.3,25,142,7.4,6,456,355,629,5,37.1,19472,42.7,36,4.6,4.7,5.7,4,46.1,"37.5%","2:4361"
"2:4439","2021-07-13","Dallas",5424,2947,2477,0,380,2567,2949,40.3,2130,40.1,8,21,7.3,0,255,61,95,4,22.3,6069,48.6,40.8,4.6,6.7,4.9,17,50,"42.3%","2:4362"
"2:4440","2021-07-13","Cleveland",5586,3084,2496,6,429,2655,4683,37,675,39.3,3,6,0,3,137,79,66,5,21.3,6927,44.5,36,5.3,7.4,8.3,5,20,"38.3%","2:4363"
"2:4441","2021-07-13","Lincoln",5819,3245,2562,12,392,2853,4279,26.9,1208,15.2,8,19,5.4,2,129,174,216,2,24.4,11689,27.8,21.9,2.8,3.4,3.6,0,24.4,"24.4%","2:4364"
"2:4442","2021-07-13","Arkansas",12668,7149,5516,3,1024,6125,9265,41,2234,29.4,9,83,9.4,1,612,464,360,6,44.2,14786,48.3,37.3,6.4,5.4,0,6,31.8,"41.4%","2:4365"
"2:4443","2021-07-13","Grant",11022,6151,4865,6,1005,5146,10223,31.8,278,27,11,49,4.8,5,283,173,216,5,24.6,15720,39.1,30.9,5.9,8.7,3.6,7,27.9,"32.7%","2:4366"
"2:4444","2021-07-13","Monroe",4862,2773,2086,3,498,2275,2786,39.2,1706,34.7,5,8,8.1,2,218,137,137,11,56,5758,48.2,36.2,6.4,8.2,0,8,5.8,"39.5%","2:4367"
"2:4445","2021-07-13","Lee",4177,2390,1784,3,366,2024,1707,23.6,2045,23.8,2,16,2.2,8,354,45,75,4,22.3,7777,30.7,22.9,3.4,4.4,2.2,8,21.3,"26.0%","2:4368"
"2:4446","2021-07-13","Hot Spring",19777,10693,9078,6,1350,9343,16481,30.5,2166,29.7,48,81,10.8,11,572,418,489,3,25.1,29427,36.3,30.8,4,4.4,0.9,7,24.5,"31.7%","2:4369"
"2:4447","2021-07-13","St. Francis",12485,7299,5175,11,1018,6281,5971,29.3,5638,26.3,4,83,1.1,9,618,162,277,2,10.2,21496,34,24.1,4.3,4.1,0.5,5,29.2,"29.2%","2:4370"
"2:4448","2021-07-13","Crittenden",21448,13405,8043,0,3083,10322,9185,24.6,9783,22,38,192,12.4,25,1871,354,464,8,22.6,39319,34.1,20.5,6.1,7.9,6.9,6,33,"26.3%","2:4371"
"2:4449","2021-07-13","Cross",10787,6072,4709,6,940,5132,7665,35.3,2310,34,11,112,10.9,7,574,108,169,9,29.3,13912,43.6,33.8,5.2,6.9,0,15,45.8,"36.9%","2:4372"
"2:4450","2021-07-13","Woodruff",4656,2501,2152,3,279,2222,3193,38.9,1058,34.6,1,6,0,17,323,58,66,-3,46.7,5426,46.1,39.7,4.3,4.8,3.6,15,80,"41.0%","2:4373"
"2:4451","2021-07-13","White",48159,26046,22092,21,3333,22713,41081,31.1,1751,25.5,97,393,8.8,26,2186,2625,1572,7,26.4,67007,38.9,33,4.3,3.9,1.1,5,28.7,"33.9%","2:4374"
"2:4452","2021-07-13","Faulkner",88242,48362,39877,3,6644,41718,69872,36.2,8458,30.2,188,1194,10.3,94,5222,3214,2286,7,25.9,107247,45.1,37.2,5.3,5.9,2.7,8,34,"38.9%","2:4375"
"2:4453","2021-07-13","Conway",15360,8425,6935,0,899,7526,12140,38.7,1743,40.1,32,79,7.4,10,1074,282,549,5,42.3,17726,47.5,39.1,4.2,5.3,7.4,4,48.4,"42.5%","2:4376"
"2:4454","2021-07-13","Newton",3587,2020,1563,4,408,1612,3073,21.1,4,0,5,5,2.2,3,452,45,115,11,43,6827,29.6,22.9,4.5,6.6,1.1,6,9.7,"23.6%","2:4377"
"2:4455","2021-07-13","Pope",39681,22469,17212,0,2392,20077,32442,31.9,938,24.4,121,420,8.7,18,3217,2525,2812,5,32.3,54387,41.3,31.6,3.5,4,1.4,4,28.9,"36.9%","2:4378"
"2:4456","2021-07-13","Johnson",14135,8077,6058,0,1083,6994,11428,27,277,24.2,41,213,7.1,22,1286,868,1706,6,30.8,22287,36.2,27.2,3.6,6.9,0,3,26.6,"31.4%","2:4379"
"2:4457","2021-07-13","Van Buren",9936,5357,4579,0,599,4758,9223,31.1,61,23.2,24,25,8.1,0,487,116,190,5,20.6,14547,36.8,31.5,3.8,4,0,0,19.1,"32.7%","2:4380"
"2:4458","2021-07-13","Cleburne",15406,8440,6963,3,1034,7406,13541,30.3,51,16.7,32,69,8.5,3,1521,189,221,3,23,21965,38.4,31.7,3.9,2.8,1.7,6,23.6,"33.7%","2:4381"
"2:4459","2021-07-13","Poinsett",13174,7440,5721,13,1459,5981,11586,29.3,802,22.1,17,51,8.9,3,536,179,268,4,22.2,19810,37.6,28.9,6.9,6.8,1.1,2,30.6,"30.2%","2:4382"
"2:4460","2021-07-13","Craighead",66940,38193,28698,49,7837,30356,54369,32.7,5687,18,107,1335,9.4,51,3506,1885,2189,10,22.2,91830,41.6,31.3,8.1,5.2,1.7,14,48,"33.1%","2:4383"
"2:4461","2021-07-13","Sharp",8943,5072,3867,4,1070,4002,8211,25,20,5.6,18,45,3.9,1,569,79,139,4,17.8,15166,33.4,25.5,6.6,0,2.2,8,16,"26.4%","2:4384"
"2:4462","2021-07-13","Izard",6594,3664,2927,3,603,3061,6076,24.3,22,3.2,11,17,5.9,0,371,97,61,3,8.9,12084,30.3,24.2,4.8,0.6,0,2,12.5,"25.3%","2:4385"
"2:4463","2021-07-13","Fulton",4876,2730,2146,0,401,2329,4436,20,10,3.5,8,6,4.5,0,387,29,55,1,15.3,10804,25.3,19.9,3.3,1.8,1.1,0,7,"21.6%","2:4386"
"2:4464","2021-07-13","Stone",6982,3772,3210,0,434,3338,6352,28.4,26,17.1,18,9,7.1,0,477,100,63,6,15,10998,34.3,29.2,3.3,2.9,1.8,2,7.1,"30.4%","2:4387"
"2:4465","2021-07-13","Boone",19566,10955,8602,9,2079,8876,17411,25.4,61,14.9,33,120,4.8,4,1547,390,1180,15,69.5,31850,34.4,27,5.9,2.6,1,7,22.3,"27.9%","2:4388"
"2:4466","2021-07-13","Out of State",38446,24149,14297,0,7170,16979,22772,0,3297,0,351,1331,0,83,8542,2070,2768,0,0,0,0,0,0,0,0,0,0,"Inf","2:4389"
"2:4467","2021-07-12","Missing",288708,180119,108503,86,63595,116524,191325,0,37327,0,1053,6348,0,740,35608,16307,18869,0,0,0,0,0,0,0,0,0,0,"Inf","2:4390"
"2:4468","2021-07-12","Howard",7939,4428,3511,0,459,3969,5325,31.4,1455,32.8,35,35,13.8,8,549,532,461,4,19,10888,40.7,32.2,3.2,3.8,0,5,28.7,"36.5%","2:4391"
"2:4469","2021-07-12","Pulaski",288446,159096,129322,28,20756,138340,170075,41.6,72294,28.1,999,7743,28.2,261,19647,17427,13343,8,36.6,330989,48.1,39.1,5,4.7,4.7,6,45.6,"41.8%","2:4392"
"2:4470","2021-07-12","Lonoke",45770,25233,20534,3,3313,21920,37421,32.1,2618,31.6,84,507,8.1,45,3638,1457,1547,5,29.7,61242,41.2,33.5,4.5,5.1,1.9,5,35.2,"35.8%","2:4393"
"2:4471","2021-07-12","Prairie",4461,2623,1829,9,594,2029,3659,27.3,544,31.1,8,11,17.9,2,155,82,106,11,45.5,6949,37.7,26.3,7.7,9,0,0,38.9,"29.2%","2:4394"
"2:4472","2021-07-12","Desha",8244,4693,3545,6,805,3888,4337,42,3190,33.2,16,62,20,4,288,347,441,10,36.9,9520,49.3,37.2,7.5,7.6,2.5,4,41.6,"40.8%","2:4395"
"2:4473","2021-07-12","Phillips",10704,5928,4773,3,778,5150,4152,35.9,5804,30.8,7,38,4.5,3,436,264,214,6,39.9,14714,40.3,32.4,4.9,4.6,1.5,1,26.7,"35.0%","2:4396"
"2:4474","2021-07-12","Searcy",4234,2281,1953,0,274,2007,3645,26.1,13,10.4,3,2,0.8,1,508,62,106,16,21.7,6887,33.1,28.4,3,6.3,0.8,0,7.1,"29.1%","2:4397"
"2:4475","2021-07-12","Independence",20022,11293,8724,5,1907,9386,18351,28.6,301,16,41,282,8.1,15,466,566,727,5,19.2,31722,35.6,27.5,5.4,5.4,1.2,8,36.1,"29.6%","2:4398"
"2:4476","2021-07-12","Jackson",9009,4928,4075,6,736,4192,7355,29.2,1078,19.1,19,27,8,9,347,174,212,6,24.9,14500,34,28.1,5,4.6,0.9,1,17,"28.9%","2:4399"
"2:4477","2021-07-12","Mississippi",20298,11470,8822,6,1904,9566,12651,27.9,5348,21,39,135,10.4,13,1698,414,582,5,20.4,33683,34.1,26.2,4.6,5.3,4.5,5,39.4,"28.4%","2:4400"
"2:4478","2021-07-12","Greene",26692,14624,12067,1,2151,12473,24036,30.4,245,16.6,27,125,4.9,20,1455,784,503,7,22.3,38118,38.4,31.7,5.2,5.7,1.6,9,22,"32.7%","2:4401"
"2:4479","2021-07-12","Clay",9208,4970,4229,9,549,4421,8140,31.9,47,16.9,4,9,1.4,0,763,245,74,4,12.7,12543,39.6,33.7,3.6,4.8,2.8,8,10,"35.2%","2:4402"
"2:4480","2021-07-12","Randolph",8248,4928,3318,2,1279,3649,7270,22.3,64,12.1,7,49,3,59,217,582,156,9,23.6,15146,32.5,21.9,7.3,7.7,1,9,15.8,"24.1%","2:4403"
"2:4481","2021-07-12","Lawrence",9573,5351,4213,9,951,4400,9033,30.3,75,16.5,9,25,4.2,1,358,72,126,9,26,14051,38.1,30,6.4,4.5,1.1,0,27.1,"31.3%","2:4404"
"2:4482","2021-07-12","Baxter",25727,14099,11622,6,1958,12141,22380,29,71,14.6,56,153,8.6,12,2673,382,579,5,31.9,37221,37.9,31.2,4.4,4.6,1,4,37,"32.6%","2:4405"
"2:4483","2021-07-12","Marion",7630,4289,3341,0,609,3680,6520,21.9,16,6.5,16,13,4.3,8,927,130,195,4,30.6,14723,29.1,22.7,3.5,1.9,2.5,1,12.7,"25.0%","2:4406"
"2:4484","2021-07-12","Perry",7269,3970,3296,3,482,3488,6529,36.6,128,29.8,8,15,5,1,463,125,121,4,23.9,8917,44.5,37,4.6,5.8,0,0,20.5,"39.1%","2:4407"
"2:4485","2021-07-12","Jefferson",36366,21926,14432,8,6413,15513,16733,30.3,17108,22.1,111,467,13.7,27,1039,881,684,9,28.3,57304,38.3,25.2,11,10,18.5,10,38,"27.1%","2:4408"
"2:4486","2021-07-12","Washington",170569,98069,72491,9,16869,81200,131175,34.8,4235,25.5,1121,4175,15.2,2408,11879,15576,26584,11,39,200760,48.8,36.1,6.8,5.7,3.2,7,28.8,"40.4%","2:4409"
"2:4487","2021-07-12","Crawford",31964,18342,13616,6,3065,15277,26700,25.7,387,16.3,183,539,5.3,11,2875,1269,1507,5,18,53333,34.4,25.5,4.8,5.7,1.8,10,25,"28.6%","2:4410"
"2:4488","2021-07-12","Little River",4701,2594,2107,0,266,2328,3189,19.1,853,20,20,115,5,2,449,73,259,3,37.9,10486,24.7,20.1,2.2,2.4,1.7,2,112.5,"22.2%","2:4411"
"2:4489","2021-07-12","Miller",7311,4143,3168,0,719,3424,4172,7.3,1559,7.9,10,53,1.6,6,1075,436,378,2,15.6,36531,11.3,8.7,1.3,2,0.6,2,11,"9.4%","2:4412"
"2:4490","2021-07-12","Lafayette",2899,1548,1351,0,131,1417,1598,21.3,1185,27.5,6,23,8.8,2,67,18,42,0,15.5,5854,26.4,23.1,1.6,2.9,0,3,34.3,"24.2%","2:4413"
"2:4491","2021-07-12","Columbia",13129,7432,5693,4,1437,5995,7710,28,4133,26.4,19,151,7.2,5,663,448,480,15,41.7,20211,36.8,28.2,6,6,0.8,14,34.8,"29.7%","2:4414"
"2:4492","2021-07-12","Union",18101,10278,7823,0,1690,8588,10710,23.8,5173,23.1,35,136,9,12,963,1072,794,5,32.4,32555,31.6,24,3.7,5,1.1,8,26.1,"26.4%","2:4415"
"2:4493","2021-07-12","Ashley",12395,6727,5662,6,789,5938,8159,31.4,3253,37.3,8,29,2.9,6,364,576,888,6,49.6,16780,40.1,33.7,3.6,5.9,0.7,2,27.4,"35.4%","2:4416"
"2:4494","2021-07-12","Chicot",6796,3819,2956,21,532,3287,2681,32.6,3302,34.8,10,36,10.2,1,469,297,364,7,38.5,8680,44,34.1,4.9,5.7,0,0,27.5,"37.9%","2:4417"
"2:4495","2021-07-12","Benton",196825,111132,85675,18,17680,93452,149635,33.8,2924,27.3,1039,10670,10.6,565,10721,21271,31569,9,40.9,231247,48.1,37,6.1,5.3,2.1,9,46.2,"40.4%","2:4418"
"2:4496","2021-07-12","Carroll",15975,9209,6763,3,1338,7871,12643,26.5,45,8.7,47,136,7.7,80,1726,1298,1475,5,24.4,24422,37.7,27.7,4.3,2.4,0.3,1,21.3,"32.2%","2:4419"
"2:4497","2021-07-12","Madison",8888,5020,3865,3,774,4246,7662,27.1,29,7.8,47,67,7.9,23,624,436,640,8,39.4,14093,35.6,27.4,4.7,4.6,2.2,7,24.3,"30.1%","2:4420"
"2:4498","2021-07-12","Sebastian",58105,34455,23649,1,7262,27193,43020,22.3,2946,16.9,370,2791,5.4,46,4748,4184,4998,5,16.5,107538,32,22,5.1,6.2,2.3,8,21.9,"25.3%","2:4421"
"2:4499","2021-07-12","Polk",8771,5097,3674,0,853,4244,7733,22.7,32,11.5,45,67,5.6,7,592,295,521,4,25.4,17073,29.9,21.5,4.5,3.3,1,5,19.9,"24.9%","2:4422"
"2:4500","2021-07-12","Sevier",8727,4791,3936,0,529,4262,5555,22,362,29.4,47,37,4.3,37,1254,1435,2061,3,23,13767,34.8,28.6,2.2,3.9,1,3,18.1,"31.0%","2:4423"
"2:4501","2021-07-12","Garland",67019,37273,29740,6,6823,30450,56802,33.7,3565,21.6,161,611,9.4,50,2775,3055,2798,12,26.8,86444,43.1,34.4,7,4.8,1.5,8,33.3,"35.2%","2:4424"
"2:4502","2021-07-12","Saline",80300,44076,36198,26,5814,38262,63680,32.7,6680,37.2,157,1135,9.5,89,5294,3265,3000,7,30.8,104254,42.3,34.7,4.3,7.1,3.3,5,36.6,"36.7%","2:4425"
"2:4503","2021-07-12","Franklin",11288,6136,5152,0,585,5551,10224,34.6,59,12.8,39,133,8,3,633,197,184,3,19.4,15200,40.4,33.9,3.4,4.6,0.8,4,32,"36.5%","2:4426"
"2:4504","2021-07-12","Scott",4791,2829,1962,0,411,2418,4112,25.4,26,10.8,25,92,6.6,3,375,158,211,4,17.9,8746,32.3,22.4,3.9,8.6,1.4,5,19.4,"27.6%","2:4427"
"2:4505","2021-07-12","Logan",12672,6975,5690,7,879,6096,11338,31.2,153,20.1,53,183,11.3,1,697,247,358,3,35,18547,37.6,30.7,4.2,5.3,1.8,3,19.8,"32.9%","2:4428"
"2:4506","2021-07-12","Yell",12309,7022,5287,0,850,6172,10050,29.1,175,20.7,53,142,12.8,3,784,1102,1668,5,26,18012,39,29.4,3.5,2.2,1.9,8,24.3,"34.3%","2:4429"
"2:4507","2021-07-12","Montgomery",4315,2530,1785,0,234,2296,3832,26.8,12,7.6,4,18,2.5,1,326,122,73,1,11.1,7929,31.9,22.5,2.5,0,0.8,4,7.3,"29.0%","2:4430"
"2:4508","2021-07-12","Pike",4826,2668,2155,3,430,2238,4146,22.3,158,19,6,23,4.1,0,289,204,224,6,18.6,9246,28.9,23.3,3.8,7.8,0,3,14.5,"24.2%","2:4431"
"2:4509","2021-07-12","Hempstead",8374,4868,3489,17,973,3895,4639,17.7,2314,19.8,41,58,16.2,8,669,645,830,6,19.1,17816,27.3,19.6,4.3,4.8,3.1,7,22.2,"21.9%","2:4432"
"2:4510","2021-07-12","Drew",11873,6545,5319,9,877,5668,7658,33.1,3075,33.9,25,91,15.6,17,511,496,377,8,34.2,15607,41.9,34.1,4.8,5,1.3,4,46.9,"36.3%","2:4433"
"2:4511","2021-07-12","Bradley",7850,4621,3226,3,575,4046,4829,38.3,2062,42.7,20,37,6.1,8,283,611,708,7,28.8,9068,51,35.6,4.8,6.5,2,20,31.5,"44.6%","2:4434"
"2:4512","2021-07-12","Calhoun",2425,1303,1122,0,155,1148,1728,23.5,471,22.4,0,6,0,0,189,31,23,1,6.7,4546,28.7,24.7,2.6,2.9,0,0,23.1,"25.3%","2:4435"
"2:4513","2021-07-12","Ouachita",16110,8785,7319,6,1051,7734,8914,36.7,5962,35.3,13,82,5.9,14,825,300,264,5,29.6,20023,43.9,36.6,4.1,5.3,1,5,43,"38.6%","2:4436"
"2:4514","2021-07-12","Nevada",3823,2273,1432,118,543,1730,2432,22.7,1054,21.6,6,35,9.1,0,236,60,97,4,18.1,7050,32.2,20.3,6.6,7.6,3,24,37.8,"24.5%","2:4437"
"2:4515","2021-07-12","Clark",15291,8289,7002,0,1010,7279,10982,36.2,3321,33.3,24,143,9.8,4,462,355,627,6,36.6,19472,42.6,36,4.8,4.4,0,2,46.8,"37.4%","2:4438"
"2:4516","2021-07-12","Dallas",5379,2914,2465,0,362,2552,2947,40.1,2086,39.6,6,24,2.4,0,250,66,90,3,21.3,6069,48,40.6,4.7,5.8,9.8,11,61.1,"42.0%","2:4439"
"2:4517","2021-07-12","Cleveland",5603,3088,2509,6,416,2672,4709,37.2,668,40,3,6,0,3,138,76,69,7,21.3,6927,44.6,36.2,5.4,5.6,8.3,15,15,"38.6%","2:4440"
"2:4518","2021-07-12","Lincoln",5755,3223,2520,12,413,2810,4241,26.7,1174,14.7,8,21,5.4,1,131,179,214,2,24,11689,27.6,21.6,2.8,3.6,3.6,7,22.2,"24.0%","2:4441"
"2:4519","2021-07-12","Arkansas",12666,7137,5526,3,1003,6134,9261,41.2,2242,29.5,8,88,5.7,1,613,453,356,6,44.2,14786,48.3,37.4,5.9,5.4,3.8,8,33.3,"41.5%","2:4442"
"2:4520","2021-07-12","Grant",10964,6117,4841,6,1001,5116,10165,31.5,280,28.5,14,44,8.3,5,278,178,214,3,25.1,15720,38.9,30.8,6,6.3,0,6,25.6,"32.5%","2:4443"
"2:4521","2021-07-12","Monroe",4896,2801,2092,3,517,2284,2812,39.2,1718,34.9,4,6,5.4,2,215,139,135,12,54.5,5758,48.6,36.3,7.2,8.4,2.7,4,5.8,"39.7%","2:4444"
"2:4522","2021-07-12","Lee",4139,2370,1766,3,368,2002,1687,23.3,2022,23.6,4,17,4.3,8,350,51,75,3,22.9,7777,30.5,22.7,3.6,4.2,2.2,15,19.1,"25.7%","2:4445"
"2:4523","2021-07-12","Hot Spring",19730,10674,9050,6,1352,9322,16443,30.4,2164,29.6,46,78,10.4,8,574,417,498,4,25.1,29427,36.3,30.8,4.1,4.8,0.9,5,23.9,"31.7%","2:4446"
"2:4524","2021-07-12","St. Francis",12455,7275,5169,11,1005,6270,5969,29.3,5616,26.3,4,88,0.5,9,615,154,277,2,10.3,21496,33.8,24,4.3,4,1.6,4,31,"29.2%","2:4447"
"2:4525","2021-07-12","Crittenden",21395,13364,8031,0,3068,10296,9161,24.5,9743,22,41,185,13.1,34,1879,352,465,8,22.8,39319,34,20.4,6.1,7.8,7.6,7,33.3,"26.2%","2:4448"
"2:4526","2021-07-12","Cross",10777,6058,4713,6,921,5137,7663,35.3,2313,34.2,12,106,10.9,5,564,114,168,7,29.7,13912,43.5,33.9,5.1,6.8,1.6,11,44.1,"36.9%","2:4449"
"2:4527","2021-07-12","Woodruff",4633,2496,2134,3,292,2204,3183,38.7,1038,33.6,1,6,0,17,328,60,68,6,43.3,5426,46,39.3,4.5,5.5,3.6,5,85,"40.6%","2:4450"
"2:4528","2021-07-12","White",48170,26007,22139,24,3247,22760,41101,31.2,1706,24.5,95,410,8,25,2198,2635,1563,7,26.4,67007,38.8,33,4.2,4.4,2.5,6,29.3,"34.0%","2:4451"
"2:4529","2021-07-12","Faulkner",88201,48250,39948,3,6513,41737,69889,36.3,8423,29.8,187,1180,9.5,95,5239,3188,2286,7,26,107247,45,37.2,5.1,6.2,4.1,8,33.3,"38.9%","2:4452"
"2:4530","2021-07-12","Conway",15331,8417,6914,0,917,7500,12105,38.5,1737,39.7,35,85,10.8,9,1065,295,542,5,42,17726,47.5,39,4.4,5.9,2.7,7,50.5,"42.3%","2:4453"
"2:4531","2021-07-12","Newton",3563,2006,1553,4,406,1600,3054,21,4,0,5,4,2.2,3,453,40,112,12,41.3,6827,29.4,22.7,4.5,6.6,1.1,10,6.5,"23.4%","2:4454"
"2:4532","2021-07-12","Pope",39649,22420,17229,0,2330,20090,32412,31.9,940,24.2,121,422,8.7,22,3197,2535,2808,5,32.1,54387,41.2,31.7,3.4,4.4,1.7,6,28.9,"36.9%","2:4455"
"2:4533","2021-07-12","Johnson",14088,8028,6060,0,1032,6996,11391,27,278,24.7,44,216,8,23,1276,860,1692,5,30.7,22287,36,27.2,3.5,6.1,0,3,27,"31.4%","2:4456"
"2:4534","2021-07-12","Van Buren",9950,5361,4589,0,600,4761,9233,31.1,70,27.2,21,26,7.4,3,491,106,191,5,20.9,14547,36.9,31.5,3.8,3.2,0,7,17.6,"32.7%","2:4457"
"2:4535","2021-07-12","Cleburne",15338,8390,6945,3,999,7391,13503,30.3,50,15.3,29,67,8.5,2,1500,187,218,4,22.2,21965,38.2,31.6,3.8,4.9,0,3,24.3,"33.6%","2:4458"
"2:4536","2021-07-12","Poinsett",13177,7442,5723,12,1451,5991,11599,29.4,813,22.6,14,49,6.7,2,526,174,270,5,22,19810,37.6,28.9,6.8,6.5,2.2,6,27.1,"30.2%","2:4459"
"2:4537","2021-07-12","Craighead",66824,38086,28692,46,7751,30335,54286,32.6,5677,18.2,111,1329,9.6,55,3506,1860,2181,10,21.9,91830,41.5,31.2,8.1,4.7,2.3,14,48,"33.0%","2:4460"
"2:4538","2021-07-12","Sharp",8951,5079,3868,4,1080,3999,8229,25,19,5.6,16,44,5.1,2,561,80,140,3,18.4,15166,33.5,25.5,6.8,0,0,7,16.8,"26.4%","2:4461"
"2:4539","2021-07-12","Izard",6581,3645,2933,3,580,3065,6061,24.4,27,3.2,13,18,4.9,2,376,84,62,3,8.9,12084,30.2,24.3,4.5,2.3,3.9,0,15.6,"25.4%","2:4462"
"2:4540","2021-07-12","Fulton",4864,2718,2146,0,390,2328,4434,20,12,3.5,4,4,2.3,0,383,27,55,1,15.3,10804,25.2,19.9,3.1,3.5,0,0,4.7,"21.5%","2:4463"
"2:4541","2021-07-12","Stone",6977,3779,3198,0,454,3325,6348,28.2,27,20,18,7,8.9,1,474,102,66,6,15.6,10998,34.4,29.1,3.7,0,0,4,5.4,"30.2%","2:4464"
"2:4542","2021-07-12","Boone",19547,10931,8607,9,2048,8883,17396,25.5,62,14.9,32,118,4.2,5,1540,394,1175,15,69.5,31850,34.3,27,5.8,3.1,1.9,6,22.7,"27.9%","2:4465"
"2:4543","2021-07-12","Out of State",38296,24038,14257,1,7095,16943,22652,0,3302,0,345,1342,0,84,8506,2065,2750,0,0,0,0,0,0,0,0,0,0,"Inf","2:4466"
"2:4544","2021-07-09","Missing",287937,179678,108174,85,63578,116100,190914,0,37120,0,1048,6341,0,734,35515,16265,18812,0,0,0,0,0,0,0,0,0,0,"Inf","2:4467"
"2:4545","2021-07-09","Howard",7897,4385,3512,0,421,3964,5307,31.5,1453,32.9,36,40,13.1,8,547,506,457,4,18.9,10888,40.3,32.3,2.9,3.6,2.1,0,35.6,"36.4%","2:4468"
"2:4546","2021-07-09","Pulaski",286950,158147,128775,28,20361,137786,169565,41.5,71702,27.9,1023,7740,29.4,245,19437,17238,13196,8,36.4,330989,47.8,38.9,4.9,4.6,3.9,7,45.4,"41.6%","2:4469"
"2:4547","2021-07-09","Lonoke",45448,24978,20467,3,3144,21834,37202,32,2629,31.7,84,493,8.3,42,3612,1386,1533,4,29.8,61242,40.8,33.4,4.3,5.1,1.4,8,32.8,"35.7%","2:4470"
"2:4548","2021-07-09","Prairie",4448,2618,1821,9,594,2024,3647,27.3,538,30.9,6,12,7.1,2,159,84,106,11,45.5,6949,37.7,26.2,7.6,9,10.7,11,33.3,"29.1%","2:4471"
